9.7519,2.9536,1
9.9641,0.46792,1
9.267,-0.43512,1
9.2032,0.5625,1
10.117,3.5438,1
9.4651,0.44211,1
10.902,3.2076,1
10.224,3.3601,1
9.5586,1.2039,1
9.886,-0.85291,1
9.0272,0.19145,1
9.9056,-0.23875,1
9.9255,2.3176,1
10.119,2.1837,1
9.03,2.1426,1
10.352,-0.28524,1
10.173,2.5032,1
8.8827,-2.5257,1
9.8658,1.0408,1
10.069,1.9855,1
9.5596,0.91207,1
10.481,1.6278,1
10.195,1.5575,1
9.8597,0.59889,1
9.4757,-1.6277,1
8.8188,-0.3503,1
10.225,3.7857,1
9.3333,1.1954,1
9.3706,1.2575,1
9.1002,1.5546,1
9.3334,-0.38431,1
8.6878,0.82313,1
9.5425,0.93045,1
9.8352,4.4246,1
9.8609,3.2031,1
10.088,0.17518,1
9.7016,1.6052,1
10.455,-1.4035,1
9.303,1.9049,1
9.2443,1.8729,1
9.3553,1.9883,1
9.6755,0.082106,1
9.8742,1.5147,1
9.1639,-0.19165,1
9.7883,2.9051,1
9.9434,2.2643,1
9.4593,2.7184,1
9.9338,1.7149,1
9.4537,1.5156,1
9.3718,-0.40896,1
10.181,0.51275,1
8.3587,1.3718,1
9.2127,2.3603,1
9.4638,1.3815,1
9.3251,2.6882,1
9.6105,0.77582,1
9.6755,2.0727,1
9.9265,0.85788,1
10.299,-0.52092,1
9.7114,0.69222,1
10.113,2.3066,1
9.1889,-0.96651,1
9.9772,2.4229,1
2.1777,10.346,2
4.2498,9.1654,2
4.836,7.8739,2
3.136,8.9678,2
4.4836,9.3049,2
4.7879,8.4084,2
3.4235,10.441,2
6.3249,8.4984,2
3.793,9.399,2
5.0916,9.4543,2
3.8459,9.5447,2
2.8019,13.937,2
4.6025,9.4856,2
2.516,10.872,2
2.6622,7.7429,2
3.6384,10.403,2
4.6245,8.0426,2
2.8431,11.078,2
4.8489,9.2109,2
3.4743,10.294,2
1.8549,12.254,2
3.6759,9.2269,2
5.6929,8.4662,2
2.3247,10.515,2
1.8642,11.482,2
3.4414,9.1778,2
2.9653,9.9359,2
4.27,9.0698,2
3.3561,11.57,2
3.8539,9.9226,2
3.4879,10.069,2
5.6941,8.8786,2
3.8177,10.183,2
4.2448,9.0644,2
2.4254,12.585,2
4.8471,9.6006,2
5.1199,8.3953,2
3.5216,10.26,2
4.5064,9.3117,2
4.3282,8.639,2
4.2394,8.7377,2
3.7546,11.409,2
5.374,8.7736,2
2.572,11.285,2
2.8114,12.918,2
4.0507,9.1795,2
