4.1828,8.4207,1
4.6429,7.6613,1
5.1364,9.7497,1
5.0547,10.935,1
3.7792,7.2285,1
3.782,6.7949,1
3.7006,8.0443,1
6.1691,6.2841,1
4.8261,7.4697,1
4.9465,8.6611,1
5.4006,7.2111,1
4.8551,7.075,1
3.5032,8.6329,1
5.0488,7.5958,1
5.2023,8.8031,1
4.6627,6.6467,1
5.1564,9.1287,1
5.272,8.4347,1
5.4396,8.9064,1
5.096,8.6799,1
5.7273,7.9775,1
4.9385,7.5224,1
5.6238,8.2427,1
3.264,7.3415,1
5.1236,7.5001,1
4.2458,7.9983,1
4.6118,11.166,1
4.8806,5.4165,1
5.6136,8.4373,1
4.5073,8.6682,1
4.8778,9.1098,1
4.0431,8.7943,1
3.3127,7.5202,1
4.8971,8.8568,1
3.7949,8.3781,1
4.6517,8.4856,1
4.66,7.996,1
4.5559,7.4502,1
4.0841,8.0252,1
4.1466,8.8622,1
4.4657,6.5982,1
6.0275,10.318,1
5.5819,8.4379,1
2.6415,4.9004,1
4.6553,5.6602,1
4.2663,6.6083,1
4.0371,6.0664,1
4.6016,7.9144,1
4.6218,7.247,1
5.0533,9.3093,1
4.9186,7.9786,1
5.2205,6.6571,1
4.6746,11.401,1
5.1473,5.3281,1
4.1865,7.7153,1
5.118,8.0244,1
5.5943,10.743,1
4.8907,7.1371,1
5.4671,10.885,1
4.1162,9.0213,1
4.8875,7.4446,1
3.5477,8.7746,1
4.4076,8.6951,1
3.8537,8.5188,1
3.1633,6.8452,1
4.8551,7.6966,1
4.7438,9.5261,1
3.9819,7.0448,1
5.0949,9.1779,1
6.4114,6.6169,1
4.1221,8.9768,1
4.3842,12.298,1
4.6358,10.101,1
5.2384,9.6486,1
4.1641,5.8112,1
3.9806,6.1267,1
2.8462,5.9092,1
4.3269,6.8893,1
4.9643,5.7867,1
3.6054,8.2101,1
2.8366,8.6463,1
2.7041,6.2914,1
4.8305,8.6108,1
4.9775,9.5036,1
4.0826,5.4339,1
4.7859,10.829,1
4.2816,8.0751,1
5.0721,8.6559,1
4.5489,5.766,1
4.3343,9.1531,1
5.0161,8.7063,1
5.0942,6.8361,1
6.0288,7.2536,1
4.9863,8.964,1
5.4464,7.2584,1
5.3262,6.6101,1
5.5833,9.1434,1
4.9413,8.2332,1
5.5374,8.3892,1
4.3241,6.1319,1
4.6349,7.945,1
4.3704,7.3856,1
4.6994,6.8165,1
6.0555,9.5462,1
3.4609,6.2425,1
5.8534,12.183,1
3.6346,7.6833,1
4.1663,10.089,1
3.9448,6.8217,1
4.2706,6.9509,1
4.7132,10.205,1
4.4353,9.5815,1
5.6822,8.2455,1
4.852,9.6066,1
4.396,5.1988,1
4.0876,7.7391,1
4.8627,9.1088,1
4.0742,7.6463,1
4.8758,7.7396,1
5.1069,6.1689,1
3.5262,6.655,1
4.026,9.6375,1
5.7117,8.9539,1
4.1398,7.587,1
3.9666,6.5447,1
4.9305,8.9597,1
5.4825,10.747,1
5.3734,8.6023,1
4.7139,10.114,1
4.8413,6.1368,1
5.1324,6.7804,1
4.7287,9.625,1
3.9561,7.9122,1
3.7327,6.8502,1
5.0636,8.0007,1
5.4487,7.2763,1
5.8291,7.1604,1
5.0349,8.7849,1
4.1979,10.497,1
5.6267,8.8112,1
4.6663,12.718,1
3.1837,7.2069,1
5.2793,5.9391,1
5.5826,7.6222,1
3.9242,8.6349,1
4.2908,7.9727,1
5.1795,8.3361,1
4.9308,7.8493,1
4.3477,8.4423,1
4.9723,8.9953,1
4.32,6.0088,1
5.7309,10.438,1
5.4977,6.6484,1
4.4632,6.6539,1
3.3716,7.4758,1
4.3619,6.7748,1
2.782,4.2643,1
4.2469,5.5406,1
4.4225,10.471,1
4.8254,7.1981,1
4.3261,8.7114,1
5.5162,4.5136,1
6.5632,9.7556,1
4.911,6.8718,1
4.3761,4.935,1
4.4697,7.4237,1
3.4338,8.9823,1
