@relation MulticlassDataStream

@attribute x1 numeric
@attribute x2 numeric
@attribute y {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}

@data
3.527,3.474,9
-2.2921,3.8213,10
5.8537,8.0688,12
6.782,1.3586,7
6.1514,8.0713,12
10.493,8.7088,16
9.0643,9.1819,8
9.9217,8.486,16
4.336,7.4157,11
9.1678,10.276,8
4.8066,6.4602,11
6.1878,6.3527,11
4.1131,2.7136,9
8.9662,4.1276,5
3.3719,3.6584,9
8.0489,2.3975,6
5.0706,3.8595,7
2.5931,5.8336,15
0.16344,7.9785,10
2.6939,0.46584,2
7.4754,3.8871,6
0.26415,7.2634,10
9.4845,5.3827,14
5.6866,10.348,13
5.4504,2.7822,9
10.603,8.6228,16
5.6183,8.8822,3
7.2938,2.9665,6
1.3716,5.8205,15
4.5613,4.6544,15
3.5175,3.4279,9
7.1704,4.2161,5
4.0873,4.2045,5
4.9184,10.187,13
10.713,8.6093,16
5.9043,4.6897,5
4.282,8.1752,13
12.277,8.7051,16
5.3172,7.1132,11
4.9926,8.5409,3
4.1516,7.6447,11
3.7494,4.0432,9
1.7062,5.5188,15
6.4433,10.2,4
3.8814,8.1595,13
10.281,8.5131,16
3.8146,3.7014,9
4.1423,3.1142,9
9.9805,6.8906,14
6.6307,4.3676,5
9.8127,5.9354,14
4.6116,3.6217,9
1.8378,5.3157,15
7.8331,8.0764,12
9.5986,8.3513,14
10.686,7.0436,14
10.557,6.9555,14
8.1585,7.9213,16
3.7127,10.112,4
0.96102,6.1884,15
4.0995,1.4958,6
7.0518,8.0601,12
1.2968,8.6557,10
3.2335,0.71924,2
4.9771,9.1428,13
5.9641,2.7733,3
5.8429,8.0853,12
4.7885,8.7008,4
3.3268,1.5908,7
4.3647,8.5521,13
1.8753,3.2243,2
3.5997,2.9434,9
4.0702,7.216,11
3.425,4.9958,15
7.0027,4.5128,14
4.7722,6.0536,11
4.3694,2.7646,7
6.3024,8.0677,12
5.2746,7.0367,11
8.9934,5.4851,14
3.8577,2.9779,9
6.4775,-0.037622,1
9.2227,8.5136,16
3.1111,7.7267,11
8.6738,-1.5213,1
0.33025,8.7873,10
5.5318,7.2752,11
7.5393,7.4836,14
4.3822,3.4223,9
8.0098,6.8161,14
5.3023,8.0756,12
0.77573,13.76,10
3.3704,7.6186,11
7.9913,4.4301,5
11.007,8.8849,16
5.6241,5.6549,3
3.4405,-0.79891,7
9.3796,11.227,8
0.9122,6.1268,15
5.6966,7.7874,3
8.063,7.7075,16
6.3052,8.0809,12
4.3127,6.3731,11
5.3589,7.1236,11
1.0191,8.0415,4
6.2828,3.9881,5
9.3204,8.6588,16
-0.1701,7.3104,10
4.8799,8.0721,12
2.672,5.6472,15
6.0413,3.922,7
4.2581,6.6659,11
4.8415,9.5777,13
5.2263,9.4916,4
5.2861,3.1707,9
11.214,8.8315,16
3.9561,7.6918,13
2.7836,6.4135,11
9.123,0.64127,1
4.0895,3.7107,9
0.55656,4.9382,2
2.1691,6.6661,15
11.509,9.0042,16
8.3415,8.47,14
5.259,7.2612,4
4.3734,7.1115,11
2.4425,5.9349,15
9.3629,7.43,14
5.158,7.3751,11
0.85533,7.2148,10
8.2603,5.2761,14
4.5044,2.0229,9
9.2697,8.0945,16
9.1366,8.4667,16
4.889,3.3189,9
8.9393,10.325,4
6.4026,8.0775,12
4.6885,3.436,9
7.6759,8.0627,12
3.8626,4.0485,5
7.4805,8.0731,12
2.9187,1.2063,2
6.8777,2.5289,6
2.3093,1.9229,2
4.9742,1.7036,1
6.8668,3.302,6
6.4662,12.407,4
3.0651,6.9415,4
5.5319,3.576,9
4.9394,6.7628,11
8.3096,6.5557,14
4.0424,3.6805,9
11.125,8.4596,16
4.9678,2.9583,9
2.4277,5.2304,15
5.6335,3.0659,3
8.4592,10.68,8
1.829,6.6314,15
5.7763,10.908,13
9.1537,3.2911,6
4.2714,3.4461,9
5.0911,10.004,13
0.16401,8.8997,10
5.9948,3.6537,7
3.3724,7.3534,11
5.3079,2.6933,9
6.0336,8.0584,12
7.507,4.3006,5
8.7,8.4757,16
10.197,6.303,14
4.0359,8.3499,13
0.50977,5.7421,15
1.8555,5.1719,15
8.4829,8.5345,8
10.35,8.1823,16
1.3087,3.2022,2
1.7296,5.737,15
5.2491,2.6162,9
11.627,8.9337,16
7.3184,1.43,6
5.6333,6.3943,11
