6.386,-1.249,1
7.0624,-0.073219,1
8.737,1.4107,1
8.2579,1.6185,1
8.0527,2.3812,1
8.2685,1.7583,1
8.6641,2.1835,1
7.9143,-1.1572,1
11.894,0.72934,1
9.3038,-0.92629,1
10.025,-0.32567,1
7.4028,-1.4409,1
6.6163,-1.2468,1
7.7676,-0.2864,1
10.764,1.2069,1
7.4668,-0.67857,1
8.2334,0.89349,1
6.509,-0.32239,1
7.9973,1.0186,1
6.4678,-0.085239,1
10.256,-0.61876,1
7.1396,0.67456,1
9.1977,1.5115,1
7.9071,-0.59919,1
5.897,-0.15025,1
6.3118,-0.94053,1
8.2075,1.9685,1
11.14,1.103,1
9.0571,1.644,1
11.765,1.0625,1
8.4408,1.403,1
11.328,2.1221,1
-0.29359,2.4343,2
2.582,4.5938,2
3.2344,-2.4769,2
-1.7444,2.9389,2
-1.4533,2.1226,2
0.83258,3.5327,2
3.0314,-0.18232,2
3.3268,4.469,2
1.2232,2.137,2
4.4879,0.67555,2
1.1853,3.3691,2
1.7508,0.09637,2
2.9744,1.9308,2
-0.013416,2.5286,2
-0.44046,3.5857,2
0.79501,3.1835,2
0.51091,2.4794,2
4.234,-0.64257,2
0.041496,2.891,2
0.92653,3.3024,2
1.4924,-1.1637,2
2.4702,-0.37425,2
0.58322,0.26534,2
-0.49018,3.076,2
0.57532,2.6328,2
1.0779,3.5192,2
0.16002,2.4711,2
-3.5577,3.4716,2
0.32471,2.4734,2
2.0689,3.0763,2
-0.61514,3.0012,2
-4.2269,4.8897,2
5.1182,6.4094,3
5.7279,5.0389,3
5.7781,3.7434,3
5.5395,5.2076,3
4.9849,9.4112,3
5.7614,4.9871,3
5.6302,6.6856,3
5.6995,7.8196,3
6.1163,7.6946,3
5.6431,5.1086,3
5.5503,3.7716,3
5.8536,8.5455,3
5.5154,2.5364,3
6.0495,5.362,3
5.3393,8.9648,3
5.547,7.9559,3
5.567,3.7126,3
5.6496,5.0791,3
6.0132,6.4463,3
5.8626,6.726,3
6.0485,3.6369,3
6.1729,2.6229,3
5.5711,4.76,3
5.0056,8.4001,3
5.6277,7.0114,3
5.1267,7.5978,3
5.243,5.6101,3
5.7274,7.5176,3
5.5961,7.5979,3
5.4118,7.0547,3
5.2217,6.8948,3
5.7776,2.4224,3
7.6,10.281,4
5.2861,6.6041,4
5.2961,9.3652,4
4.6829,8.5944,4
7.2887,9.1109,4
8.0926,9.5068,4
4.6788,7.8075,4
5.2024,6.7417,4
