@relation MulticlassDataStream

@attribute x1 numeric
@attribute x2 numeric
@attribute y {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24}

@data
3.1857,4.9425,15
8.1594,0.96359,19
5.0333,3.738,21
3.348,9.266,13
6.7453,8.8392,23
9.826,8.6663,16
8.1456,9.5318,23
-2.594,4.6913,18
5.5328,9.8618,17
7.9329,1.0537,19
8.9339,7.808,16
2.7959,9.9946,17
8.5564,7.1613,22
4.1941,6.453,20
1.5472,10.634,13
9.2952,-1.0129,1
9.8433,8.4689,16
9.9543,6.2415,22
3.1253,3.9991,15
7.7632,7.684,20
10.576,1.6301,1
10.003,2.8018,1
3.6559,4.0199,8
9.5615,7.7619,16
6.0649,1.3682,14
1.8118,9.3074,17
5.6224,4.6997,21
1.5251,4.9107,18
2.3197,9.9648,13
4.9939,8.0569,9
3.1436,4.0608,15
0.14006,4.5911,24
4.6259,2.83,10
5.071,10.114,17
5.035,5.776,21
1.399,2.7968,24
9.4627,10.781,16
5.1595,7.5049,20
4.7698,5.7025,9
9.3706,11.02,16
3.1626,4.4584,15
6.7311,9.538,23
7.6116,8.7255,23
10.296,9.7016,16
-0.81716,4.6779,24
1.312,3.2247,24
6.1728,5.947,21
2.3972,9.9511,13
2.8202,4.9257,18
1.7864,10.517,13
8.078,9.2645,23
7.3487,0.72241,19
3.1914,3.7975,15
7.8391,1.0588,19
3.346,10.091,17
7.7997,1.1168,19
3.133,4.5071,15
9.5393,6.7224,22
6.0237,1.4018,14
-1.2051,4.7563,18
1.6075,9.6572,17
2.6009,2.0593,24
2.873,9.5422,13
-0.22234,4.8649,24
6.5271,9.8007,23
9.7957,7.6298,16
3.1539,3.5732,15
3.3882,5.2023,6
8.0952,1.051,19
3.0766,4.6718,15
3.3816,6.059,6
7.6914,9.2473,22
6.001,-0.25674,14
3.0388,9.4137,13
6.5621,4.5445,11
1.8944,4.9173,18
1.3061,1.7749,8
5.8628,2.7198,10
2.3046,9.9709,13
6.3745,2.3755,4
10.245,7.7647,16
3.1676,4.7846,15
7.544,9.3208,20
8.2048,8.7808,20
6.0452,1.7091,14
6.2201,4.0611,21
0.89864,4.877,18
5.3868,4.2032,21
3.0698,4.2399,15
9.735,8.126,22
8.1812,7.284,22
6.0789,-0.083586,14
6.8957,10.351,17
2.495,9.9114,13
6.9668,7.7749,20
4.9443,9.6972,23
9.1125,10.039,16
2.5185,1.2631,24
4.8178,4.9772,21
5.4441,10.03,17
8.4757,1.1377,19
1.4588,4.8407,18
5.8693,7.9416,20
8.5662,1.0024,19
6.1177,-2.881,14
2.265,4.8654,18
7.7042,9.0804,3
7.899,7.9306,22
3.9129,9.7916,2
9.0995,8.4841,20
9.5741,8.1094,16
9.8455,8.5997,20
8.0751,8.9661,23
8.3234,9.4331,22
11.533,5.9616,16
2.0438,10.291,13
12.964,2.8047,16
3.1396,4.2247,15
9.2878,8.8164,20
1.0862,4.8763,18
7.5477,0.88411,19
7.7528,0.93809,19
10.567,8.7042,20
-0.35881,4.77,18
7.6144,0.99371,19
8.9163,7.9937,20
-0.48332,4.7827,18
8.1905,10.922,17
3.1411,4.4193,15
3.4066,4.6635,6
5.6999,6.0841,21
5.4033,4.6252,21
4.9662,9.481,17
1.8947,10.274,13
3.1835,3.8643,15
5.5282,5.3105,21
2.6868,0.35862,24
7.1723,7.2823,22
5.8762,4.0336,14
4.1759,6.3083,20
0.3398,4.8032,18
6.9378,9.4163,23
3.1964,3.6557,15
8.7978,10.035,16
0.33097,4.8252,18
10.219,9.2402,20
9.5854,9.5419,23
5.9424,2.6937,14
10.234,6.0436,16
3.3888,5.1198,6
1.5391,2.9133,24
5.7946,9.5554,23
4.1123,10.436,17
1.1948,4.7325,24
-1.0726,6.5711,24
7.3956,8.8961,23
6.4274,2.7734,4
9.8788,6.9284,16
2.931,9.5241,13
3.1558,9.3175,13
