9.9129,1.6025,1
9.5311,3.2795,1
10.061,3.1234,1
9.9075,1.9377,1
9.5392,2.1683,1
10.736,1.5309,1
10.729,0.40366,1
10.238,1.9282,1
9.9919,0.50671,1
10.188,2.6609,1
9.7701,1.9031,1
10.888,4.6648,1
10.186,0.48358,1
9.8382,1.0453,1
9.116,0.94874,1
9.671,4.5004,1
9.2131,1.6227,1
10.071,2.868,1
10.264,-0.40217,1
9.9079,3.5266,1
9.2878,3.258,1
3.4125,9.3291,2
3.0792,9.6646,2
3.997,8.7648,2
4.0041,8.8238,2
3.7423,10.856,2
2.7448,10.959,2
2.6011,11.299,2
4.1047,9.6635,2
3.6759,10.693,2
4.5955,8.2699,2
1.5205,10.594,2
2.5549,11.027,2
2.5592,11.25,2
4.8963,8.9292,2
1.9654,12.374,2
2.9373,11.743,2
2.9738,10.87,2
4.0748,10.519,2
4.3365,8.8768,2
3.5173,8.6626,2
3.1426,10.266,2
7.6422,9.028,3
7.8409,8.7297,3
7.7647,9.0532,3
8.1771,8.611,3
7.4456,8.8584,3
8.0589,8.6803,3
7.9356,8.5645,3
7.8802,8.6963,3
8.3768,8.1778,3
7.8454,8.4617,3
8.1189,8.4017,3
7.9169,8.5255,3
7.8384,8.532,3
7.8115,8.8905,3
7.9167,8.5632,3
7.6518,8.2882,3
8.5697,8.3946,3
8.0331,8.7346,3
8.0515,8.5452,3
7.5081,8.9595,3
7.9654,8.8012,3
7.6013,3.0943,4
7.574,2.8117,4
5.0855,2.3828,4
4.9424,2.2236,4
6.4834,2.6679,4
7.7303,3.1143,4
8.3515,3.1722,4
6.8046,2.7647,4
5.8376,2.5299,4
6.643,2.7291,4
5.8699,2.7187,4
6.4638,2.3284,4
5.5735,2.8679,4
7.2189,2.9406,4
7.4223,2.9694,4
6.2569,2.6349,4
6.9876,2.8311,4
5.7499,2.54,4
4.5058,2.1034,4
6.1281,2.5058,4
6.6876,2.7512,4
7.816,7.5487,5
7.875,6.7844,5
7.8556,7.5916,5
6.7804,5.0555,5
7.2095,7.1191,5
7.8188,5.5126,5
6.8683,5.9438,5
7.0548,4.4563,5
7.727,9.206,5
7.2021,6.7098,5
7.3716,6.6555,5
8.1244,8.8509,5
7.1168,7.3016,5
7.5218,6.1117,5
7.935,8.2685,5
7.55,7.271,5
7.5297,5.9328,5
6.4622,4.6867,5
7.1833,6.8445,5
6.906,5.2364,5
6.9417,5.3712,5
3.3889,4.9361,6
3.3927,6.0456,6
3.3742,5.6898,6
3.3643,6.1415,6
3.3651,7.3584,6
3.3596,6.4569,6
3.3919,5.6202,6
3.3837,5.8178,6
3.3835,5.6891,6
3.3841,5.7791,6
3.3742,5.8185,6
3.3908,5.6817,6
3.4001,5.7694,6
3.3913,4.7197,6
