0.96677,1.3379,1
0.74271,2.0071,1
1.7037,1.2133,1
1.0425,2.3521,1
0.90701,2.5102,1
0.93542,1.0521,1
0.90741,2.2345,1
0.37716,2.8972,1
0.74649,3.0289,1
0.52359,2.4935,1
1.3134,0.81857,1
0.52017,-0.38806,1
0.48705,1.9795,1
0.26997,2.5905,1
0.69207,2.9578,1
0.95826,0.10563,1
0.61417,1.5226,1
1.126,1.1668,1
1.2074,1.2108,1
1.4779,1.458,1
1.3263,1.4157,1
1.6305,1.6674,1
0.3101,2.9175,1
0.71251,1.2368,1
0.64145,2.5842,1
1.5414,-0.17404,1
1.1764,2.6759,1
0.91109,1.0828,1
1.3306,1.3573,1
0.43593,1.868,1
1.6254,0.32468,1
1.0209,2.7903,1
0.6629,2.5123,1
0.45512,1.8993,1
2.6615,0.34117,1
1.0749,2.9583,1
0.42509,2.5547,1
1.3401,2.5152,1
0.35852,2.4362,1
1.3088,0.93416,1
1.0919,0.68608,1
0.21932,1.7369,1
0.52823,2.5559,1
1.2832,1.7232,1
0.39022,3.4325,1
1.6379,0.45336,1
1.7114,0.71646,1
1.582,0.84359,1
0.98883,1.8509,1
0.022433,3.1951,1
1.3496,2.2929,1
1.2126,1.7583,1
0.54153,2.1688,1
1.4188,3.2566,1
0.86174,1.6586,1
0.36168,1.7878,1
-0.20395,3.0997,1
1.1171,2.3232,1
1.3069,1.0089,1
-0.031716,2.1271,1
0.30077,2.3157,1
1.3548,0.64759,1
0.54588,2.0847,1
9.0964,9.6663,2
8.7998,9.8645,2
7.715,10.186,2
8.1236,9.9521,2
8.1841,11.232,2
8.1978,9.4511,2
8.8088,9.0175,2
8.1259,8.9168,2
8.6763,8.9432,2
8.2108,8.6967,2
8.0921,9.0492,2
9.7566,8.9436,2
7.9629,9.9314,2
8.6649,9.0251,2
8.6889,9.6161,2
8.7486,9.8913,2
8.5153,8.9381,2
8.9167,9.4893,2
8.4268,9.1329,2
8.6451,8.4103,2
7.8017,10.391,2
8.9181,8.9714,2
8.4282,8.232,2
7.7302,8.8803,2
8.7067,9.0534,2
7.81,10.268,2
9.0523,8.8405,2
9.0919,9.8636,2
8.1165,9.2933,2
7.923,8.8772,2
8.6051,10.169,2
8.5687,9.1571,2
7.7158,8.7709,2
9.1612,9.3764,2
7.214,9.2343,2
8.6072,9.8908,2
8.2587,8.7859,2
8.9025,9.3666,2
8.8876,8.7015,2
9.479,10.396,2
